GroupId,QuizId,OrganizationId,SchemeOfWorkId
345,9143,345-9143-8388,8388
2189,9143,2189-9143-8388,8388
8288,9143,8288-9143-8388,8388
2270,9143,2270-9143-8388,8388
5043,9143,5043-9143-8388,8388
9496,9143,9496-9143-8388,8388
7841,9143,7841-9143-8388,8388
2593,9143,2593-9143-8388,8388
2332,9143,2332-9143-8388,8388
5384,9143,5384-9143-8388,8388
2608,9143,2608-9143-8388,8388
9662,1161,9662-1161-8388,8388
7976,1161,7976-1161-8388,8388
8552,1161,8552-1161-8388,8388
4201,1161,4201-1161-8388,8388
10343,1161,10343-1161-8388,8388
345,1161,345-1161-8388,8388
7303,1161,7303-1161-8388,8388
915,1161,915-1161-8388,8388
410,1161,410-1161-8388,8388
3514,1161,3514-1161-8388,8388
7651,1161,7651-1161-8388,8388
9172,1161,9172-1161-8388,8388
8288,1161,8288-1161-8388,8388
9606,1161,9606-1161-8388,8388
2794,1161,2794-1161-8388,8388
1307,1161,1307-1161-8388,8388
194,1161,194-1161-8388,8388
5384,1161,5384-1161-8388,8388
2631,1161,2631-1161-8388,8388
7335,1161,7335-1161-8388,8388
5075,9043,5075-9043-8388,8388
4517,9043,4517-9043-8388,8388
7976,9043,7976-9043-8388,8388
1534,9043,1534-9043-8388,8388
8552,9043,8552-9043-8388,8388
3707,9043,3707-9043-8388,8388
915,9043,915-9043-8388,8388
4201,9043,4201-9043-8388,8388
10343,9043,10343-9043-8388,8388
4882,9043,4882-9043-8388,8388
10294,9043,10294-9043-8388,8388
1307,9043,1307-9043-8388,8388
9413,9043,9413-9043-8388,8388
345,9043,345-9043-8388,8388
9594,9043,9594-9043-8388,8388
3931,9043,3931-9043-8388,8388
3978,9043,3978-9043-8388,8388
5880,9043,5880-9043-8388,8388
3503,9043,3503-9043-8388,8388
11351,9043,11351-9043-8388,8388
3597,9043,3597-9043-8388,8388
3514,9043,3514-9043-8388,8388
3307,9043,3307-9043-8388,8388
9662,9043,9662-9043-8388,8388
2332,9043,2332-9043-8388,8388
9599,9043,9599-9043-8388,8388
410,9043,410-9043-8388,8388
1063,9043,1063-9043-8388,8388
9606,9043,9606-9043-8388,8388
2189,9043,2189-9043-8388,8388
8288,9043,8288-9043-8388,8388
8499,9043,8499-9043-8388,8388
785,9043,785-9043-8388,8388
10635,9043,10635-9043-8388,8388
3829,9043,3829-9043-8388,8388
902,9043,902-9043-8388,8388
7841,9043,7841-9043-8388,8388
5582,9043,5582-9043-8388,8388
6923,9043,6923-9043-8388,8388
7314,9043,7314-9043-8388,8388
2270,9043,2270-9043-8388,8388
6080,1486,6080-1486-8388,8388
7335,1486,7335-1486-8388,8388
5043,1486,5043-1486-8388,8388
3307,1486,3307-1486-8388,8388
6770,14547,6770-14547-8388,8388
410,14547,410-14547-66488,66488
3514,14547,3514-14547-8388,8388
785,14547,785-14547-8388,8388
10332,14547,10332-14547-8388,8388
8288,14547,8288-14547-66488,66488
647,14547,647-14547-8388,8388
902,14547,902-14547-8388,8388
11698,14547,11698-14547-8388,8388
7841,14547,7841-14547-8388,8388
8176,14547,8176-14547-8388,8388
2593,1486,2593-1486-8388,8388
5110,9143,5110-9143-8388,8388
3514,9143,3514-9143-8388,8388
1063,9143,1063-9143-8388,8388
5075,15356,5075-15356-8388,8388
9662,15356,9662-15356-8388,8388
4517,15356,4517-15356-8388,8388
3707,15356,3707-15356-8388,8388
4201,15356,4201-15356-8388,8388
10343,15356,10343-15356-8388,8388
4882,15356,4882-15356-8388,8388
9413,15356,9413-15356-8388,8388
345,15356,345-15356-8388,8388
3597,15356,3597-15356-8388,8388
9594,15356,9594-15356-8388,8388
7976,15356,7976-15356-8388,8388
915,15356,915-15356-8388,8388
5880,15356,5880-15356-8388,8388
3503,15356,3503-15356-8388,8388
5582,15356,5582-15356-8388,8388
3514,15356,3514-15356-8388,8388
785,15356,785-15356-8388,8388
3829,15356,3829-15356-8388,8388
1366,15356,1366-15356-8388,8388
11351,15356,11351-15356-8388,8388
410,15356,410-15356-8388,8388
9599,15356,9599-15356-8388,8388
1063,15356,1063-15356-8388,8388
2189,15356,2189-15356-8388,8388
902,15356,902-15356-8388,8388
2270,15356,2270-15356-8388,8388
2069,15356,2069-15356-8388,8388
8288,15356,8288-15356-8388,8388
3307,15356,3307-15356-8388,8388
7841,15356,7841-15356-8388,8388
10635,15356,10635-15356-8388,8388
7314,15356,7314-15356-8388,8388
2332,15356,2332-15356-8388,8388
10294,15356,10294-15356-8388,8388
5043,15356,5043-15356-8388,8388
11352,15356,11352-15356-8388,8388
11167,9943,11167-9943-8388,8388
4366,9943,4366-9943-8388,8388
345,14547,345-14547-8388,8388
948,14547,948-14547-8388,8388
2397,14547,2397-14547-8388,8388
8978,14547,8978-14547-8388,8388
7303,1644,7303-1644-8388,8388
345,1644,345-1644-8388,8388
3514,1644,3514-1644-8388,8388
948,1644,948-1644-8388,8388
915,1644,915-1644-8388,8388
8740,1644,8740-1644-8388,8388
7841,1644,7841-1644-8388,8388
9662,7651,9662-7651-8388,8388
9247,7651,9247-7651-8388,8388
10343,7651,10343-7651-8388,8388
3707,7651,3707-7651-8388,8388
4882,7651,4882-7651-8388,8388
2432,7651,2432-7651-8388,8388
1366,7651,1366-7651-8388,8388
9413,7651,9413-7651-8388,8388
4201,7651,4201-7651-8388,8388
10697,7651,10697-7651-8388,8388
6923,7651,6923-7651-8388,8388
2093,7651,2093-7651-8388,8388
3597,7651,3597-7651-8388,8388
53,7651,53-7651-8388,8388
9594,7651,9594-7651-8388,8388
1534,7651,1534-7651-8388,8388
7976,7651,7976-7651-8388,8388
915,7651,915-7651-8388,8388
1630,7651,1630-7651-8388,8388
3978,7651,3978-7651-8388,8388
10341,7651,10341-7651-8388,8388
5880,7651,5880-7651-8388,8388
5582,7651,5582-7651-8388,8388
954,7651,954-7651-8388,8388
6439,7651,6439-7651-8388,8388
3307,7651,3307-7651-8388,8388
4569,7651,4569-7651-8388,8388
5445,7651,5445-7651-8388,8388
614,7651,614-7651-8388,8388
1063,7651,1063-7651-8388,8388
2189,7651,2189-7651-8388,8388
7335,7651,7335-7651-8388,8388
1344,7651,1344-7651-8388,8388
11351,7651,11351-7651-8388,8388
2270,7651,2270-7651-8388,8388
5043,7651,5043-7651-8388,8388
3503,7651,3503-7651-8388,8388
1307,7651,1307-7651-8388,8388
7841,7651,7841-7651-8388,8388
11477,7651,11477-7651-8388,8388
5075,6332,5075-6332-8388,8388
2189,6332,2189-6332-8388,8388
8552,6332,8552-6332-8388,8388
5043,6332,5043-6332-8388,8388
5880,6332,5880-6332-8388,8388
9413,6332,9413-6332-8388,8388
4882,6332,4882-6332-8388,8388
3307,6332,3307-6332-8388,8388
6080,6332,6080-6332-8388,8388
3597,6332,3597-6332-8388,8388
3707,6332,3707-6332-8388,8388
11351,6332,11351-6332-8388,8388
3514,6332,3514-6332-8388,8388
5582,6332,5582-6332-8388,8388
1366,6332,1366-6332-8388,8388
9594,6332,9594-6332-8388,8388
9599,6332,9599-6332-8388,8388
410,6332,410-6332-8388,8388
2593,6332,2593-6332-8388,8388
1063,6332,1063-6332-8388,8388
6923,6332,6923-6332-8388,8388
345,6332,345-6332-8388,8388
3503,6332,3503-6332-8388,8388
2270,6332,2270-6332-8388,8388
2608,6332,2608-6332-8388,8388
8499,6332,8499-6332-8388,8388
7841,6332,7841-6332-8388,8388
6142,6332,6142-6332-8388,8388
11167,6332,11167-6332-8388,8388
6080,15045,6080-15045-8388,8388
7303,15045,7303-15045-8388,8388
7335,17005,7335-17005-8388,8388
4201,17005,4201-17005-8388,8388
10343,17005,10343-17005-8388,8388
1307,17005,1307-17005-8388,8388
915,17005,915-17005-8388,8388
6770,17005,6770-17005-8388,8388
948,17005,948-17005-8388,8388
8288,17005,8288-17005-8388,8388
410,17005,410-17005-8388,8388
9606,17005,9606-17005-8388,8388
7303,17005,7303-17005-8388,8388
10019,17005,10019-17005-8388,8388
5384,17005,5384-17005-8388,8388
7841,3221,7841-3221-8388,8388
7335,3221,7335-3221-8388,8388
9247,10897,9247-10897-66487,66487
3707,16890,3707-16890-8388,8388
5880,16890,5880-16890-8388,8388
8619,10897,8619-10897-66487,66487
4882,16890,4882-16890-8388,8388
10228,10897,10228-10897-66487,66487
10697,10897,10697-10897-66487,66487
345,16890,345-16890-8388,8388
10149,10897,10149-10897-66487,66487
3597,16890,3597-16890-8388,8388
7303,16890,7303-16890-8388,8388
3687,10897,3687-10897-66487,66487
9594,16890,9594-16890-8388,8388
5445,10897,5445-10897-66487,66487
5582,16890,5582-16890-8388,8388
954,10897,954-10897-66487,66487
948,16890,948-16890-8388,8388
3307,16890,3307-16890-8388,8388
1366,16890,1366-16890-8388,8388
9599,16890,9599-16890-8388,8388
9215,10897,9215-10897-66487,66487
8288,16890,8288-16890-8388,8388
1063,16890,1063-16890-8388,8388
2189,16890,2189-16890-8388,8388
7335,16890,7335-16890-8388,8388
10781,10897,10781-10897-66487,66487
7841,16890,7841-16890-8388,8388
2270,16890,2270-16890-8388,8388
2608,16890,2608-16890-8388,8388
5043,16890,5043-16890-8388,8388
9496,16890,9496-16890-8388,8388
6923,16890,6923-16890-8388,8388
1534,16890,1534-16890-8388,8388
9816,10897,9816-10897-66487,66487
9662,14671,9662-14671-8388,8388
7976,14671,7976-14671-8388,8388
3503,14671,3503-14671-8388,8388
5880,14671,5880-14671-8388,8388
4201,14671,4201-14671-8388,8388
4882,14671,4882-14671-8388,8388
9922,14671,9922-14671-8388,8388
1853,14671,1853-14671-8388,8388
7303,14671,7303-14671-8388,8388
9413,14671,9413-14671-8388,8388
915,14671,915-14671-8388,8388
948,14671,948-14671-8388,8388
5075,14671,5075-14671-8388,8388
2794,14671,2794-14671-8388,8388
3816,14671,3816-14671-8388,8388
614,14671,614-14671-8388,8388
9172,14671,9172-14671-8388,8388
9606,14671,9606-14671-8388,8388
10343,14671,10343-14671-8388,8388
3472,14671,3472-14671-8388,8388
3597,14671,3597-14671-8388,8388
10332,14671,10332-14671-8388,8388
53,14671,53-14671-8388,8388
6080,14671,6080-14671-8388,8388
6145,14671,6145-14671-8388,8388
359,14671,359-14671-8388,8388
7841,14671,7841-14671-8388,8388
43,14671,43-14671-8388,8388
8740,14671,8740-14671-8388,8388
26,14671,26-14671-8388,8388
3825,14671,3825-14671-8388,8388
1063,14671,1063-14671-8388,8388
8581,14671,8581-14671-8388,8388
11351,14671,11351-14671-8388,8388
5075,16412,5075-16412-8388,8388
4517,16412,4517-16412-8388,8388
3503,16412,3503-16412-8388,8388
8552,16412,8552-16412-8388,8388
410,16412,410-16412-8388,8388
3707,16412,3707-16412-8388,8388
7314,16412,7314-16412-8388,8388
9413,16412,9413-16412-8388,8388
345,16412,345-16412-8388,8388
8499,16412,8499-16412-8388,8388
5880,16412,5880-16412-8388,8388
11351,16412,11351-16412-8388,8388
5582,16412,5582-16412-8388,8388
4882,16412,4882-16412-8388,8388
3597,16412,3597-16412-8388,8388
3514,16412,3514-16412-8388,8388
785,16412,785-16412-8388,8388
9496,16412,9496-16412-8388,8388
1063,16412,1063-16412-8388,8388
10332,16412,10332-16412-8388,8388
1534,16412,1534-16412-8388,8388
2189,16412,2189-16412-8388,8388
7575,16412,7575-16412-66488,66488
3829,16412,3829-16412-8388,8388
902,16412,902-16412-8388,8388
2270,16412,2270-16412-8388,8388
9599,16412,9599-16412-8388,8388
6923,16412,6923-16412-8388,8388
10294,16412,10294-16412-8388,8388
7841,16412,7841-16412-8388,8388
2332,16412,2332-16412-8388,8388
410,7458,410-7458-8388,8388
3707,7458,3707-7458-8388,8388
4882,7458,4882-7458-8388,8388
3307,7458,3307-7458-8388,8388
3597,7458,3597-7458-8388,8388
345,7458,345-7458-8388,8388
9594,7458,9594-7458-8388,8388
915,7458,915-7458-8388,8388
5880,7458,5880-7458-8388,8388
1366,7458,1366-7458-8388,8388
3514,7458,3514-7458-8388,8388
785,7458,785-7458-8388,8388
5043,7458,5043-7458-8388,8388
7335,7458,7335-7458-8388,8388
9599,7458,9599-7458-8388,8388
8288,7458,8288-7458-8388,8388
1063,7458,1063-7458-8388,8388
2189,7458,2189-7458-8388,8388
2270,7458,2270-7458-8388,8388
1534,7458,1534-7458-8388,8388
10635,7458,10635-7458-8388,8388
5582,7458,5582-7458-8388,8388
2332,7458,2332-7458-8388,8388
2608,7458,2608-7458-8388,8388
5384,7458,5384-7458-8388,8388
902,14361,902-14361-8388,8388
5075,5141,5075-5141-8388,8388
1534,5141,1534-5141-8388,8388
410,5141,410-5141-8388,8388
3707,5141,3707-5141-8388,8388
915,5141,915-5141-8388,8388
4882,5141,4882-5141-8388,8388
3978,5141,3978-5141-8388,8388
345,5141,345-5141-8388,8388
3597,5141,3597-5141-8388,8388
8552,5141,8552-5141-8388,8388
9594,5141,9594-5141-8388,8388
9413,5141,9413-5141-8388,8388
11351,5141,11351-5141-8388,8388
5582,5141,5582-5141-8388,8388
3503,5141,3503-5141-8388,8388
3514,5141,3514-5141-8388,8388
5880,5141,5880-5141-8388,8388
948,5141,948-5141-8388,8388
3307,5141,3307-5141-8388,8388
9599,5141,9599-5141-8388,8388
10635,5141,10635-5141-8388,8388
8288,5141,8288-5141-8388,8388
7841,5141,7841-5141-8388,8388
1063,5141,1063-5141-8388,8388
2189,5141,2189-5141-8388,8388
8499,5141,8499-5141-8388,8388
6923,5141,6923-5141-8388,8388
2270,5141,2270-5141-8388,8388
5043,5141,5043-5141-8388,8388
2608,5141,2608-5141-8388,8388
5384,5141,5384-5141-8388,8388
8181,3168,8181-3168-8388,8388
10332,3168,10332-3168-8388,8388
8552,7296,8552-7296-8388,8388
5043,7296,5043-7296-8388,8388
3707,7296,3707-7296-8388,8388
4882,7296,4882-7296-8388,8388
3307,7296,3307-7296-8388,8388
1366,7296,1366-7296-8388,8388
3597,7296,3597-7296-8388,8388
7303,7296,7303-7296-8388,8388
345,7296,345-7296-8388,8388
915,7296,915-7296-8388,8388
3978,7296,3978-7296-8388,8388
5880,7296,5880-7296-8388,8388
5582,7296,5582-7296-8388,8388
1534,7296,1534-7296-8388,8388
3514,7296,3514-7296-8388,8388
9594,7296,9594-7296-8388,8388
5075,7296,5075-7296-8388,8388
2332,7296,2332-7296-8388,8388
1063,7296,1063-7296-8388,8388
785,7296,785-7296-8388,8388
6923,7296,6923-7296-8388,8388
10635,7296,10635-7296-8388,8388
2189,7296,2189-7296-8388,8388
9599,7296,9599-7296-8388,8388
9496,7296,9496-7296-8388,8388
2270,7296,2270-7296-8388,8388
2608,7296,2608-7296-8388,8388
2631,7296,2631-7296-8388,8388
5075,2840,5075-2840-8388,8388
3707,2840,3707-2840-8388,8388
8552,2840,8552-2840-8388,8388
915,2840,915-2840-8388,8388
4882,2840,4882-2840-8388,8388
1307,2840,1307-2840-8388,8388
3978,2840,3978-2840-8388,8388
9594,2840,9594-2840-8388,8388
5880,2840,5880-2840-8388,8388
5582,2840,5582-2840-8388,8388
3597,2840,3597-2840-8388,8388
1778,2840,1778-2840-8388,8388
410,2840,410-2840-8388,8388
7651,2840,7651-2840-8388,8388
1173,2840,1173-2840-8388,8388
3371,2840,3371-2840-8388,8388
1063,2840,1063-2840-8388,8388
2189,2840,2189-2840-8388,8388
8181,2840,8181-2840-8388,8388
2270,2840,2270-2840-8388,8388
10019,2840,10019-2840-8388,8388
7303,2840,7303-2840-8388,8388
9599,2840,9599-2840-8388,8388
10332,2840,10332-2840-8388,8388
6923,2840,6923-2840-8388,8388
3707,4772,3707-4772-8388,8388
4882,4772,4882-4772-8388,8388
1366,4772,1366-4772-8388,8388
3597,4772,3597-4772-8388,8388
345,4772,345-4772-8388,8388
5880,4772,5880-4772-8388,8388
5582,4772,5582-4772-8388,8388
3514,4772,3514-4772-8388,8388
9599,4772,9599-4772-8388,8388
410,4772,410-4772-8388,8388
3307,4772,3307-4772-8388,8388
2608,4772,2608-4772-8388,8388
9594,4772,9594-4772-8388,8388
1063,4772,1063-4772-8388,8388
2189,4772,2189-4772-8388,8388
8288,4772,8288-4772-8388,8388
11481,10897,11481-10897-66487,66487
7335,4772,7335-4772-8388,8388
2270,4772,2270-4772-8388,8388
9496,4772,9496-4772-8388,8388
5043,4772,5043-4772-8388,8388
2335,10897,2335-10897-66487,66487
7841,4772,7841-4772-8388,8388
4882,14148,4882-14148-8388,8388
9413,14148,9413-14148-8388,8388
345,14148,345-14148-8388,8388
8499,14148,8499-14148-8388,8388
9594,14148,9594-14148-8388,8388
5880,14148,5880-14148-8388,8388
5582,14148,5582-14148-8388,8388
3503,14148,3503-14148-8388,8388
3597,14148,3597-14148-8388,8388
11351,14148,11351-14148-8388,8388
3514,14148,3514-14148-8388,8388
948,14148,948-14148-8388,8388
785,14148,785-14148-8388,8388
3978,14148,3978-14148-8388,8388
410,14148,410-14148-8388,8388
2189,14148,2189-14148-8388,8388
11167,14148,11167-14148-8388,8388
902,14148,902-14148-8388,8388
10332,14148,10332-14148-8388,8388
7575,14148,7575-14148-66488,66488
8288,14148,8288-14148-8388,8388
7841,14148,7841-14148-8388,8388
7314,14148,7314-14148-8388,8388
2332,14148,2332-14148-8388,8388
1366,14148,1366-14148-8388,8388
3829,14148,3829-14148-8388,8388
4517,14148,4517-14148-8388,8388
7335,15045,7335-15045-8388,8388
2432,10897,2432-10897-66487,66487
6439,10897,6439-10897-66487,66487
10635,4772,10635-4772-8388,8388
5075,7972,5075-7972-8388,8388
8176,7972,8176-7972-8388,8388
345,7972,345-7972-8388,8388
3978,7972,3978-7972-8388,8388
410,7972,410-7972-66488,66488
3514,7972,3514-7972-8388,8388
43,7972,43-7972-8388,8388
8288,7972,8288-7972-66488,66488
2397,7972,2397-7972-8388,8388
647,7972,647-7972-8388,8388
1078,7972,1078-7972-8388,8388
902,7972,902-7972-8388,8388
4517,7972,4517-7972-8388,8388
9922,7972,9922-7972-8388,8388
7841,7972,7841-7972-8388,8388
11161,7972,11161-7972-8388,8388
785,7972,785-7972-8388,8388
7335,7972,7335-7972-66488,66488
2332,7972,2332-7972-8388,8388
11352,7972,11352-7972-8388,8388
10294,7972,10294-7972-8388,8388
8581,7972,8581-7972-8388,8388
4495,7972,4495-7972-8388,8388
3931,17005,3931-17005-8388,8388
7651,17005,7651-17005-8388,8388
345,14671,345-14671-8388,8388
2133,14671,2133-14671-8388,8388
1307,14671,1307-14671-8388,8388
9594,16412,9594-16412-8388,8388
948,16412,948-16412-8388,8388
3307,16412,3307-16412-8388,8388
8288,16412,8288-16412-8388,8388
11352,16412,11352-16412-8388,8388
5880,8757,5880-8757-8388,8388
4882,8757,4882-8757-8388,8388
3597,8757,3597-8757-8388,8388
3707,8757,3707-8757-8388,8388
5582,8757,5582-8757-8388,8388
3514,8757,3514-8757-8388,8388
948,8757,948-8757-8388,8388
3307,8757,3307-8757-8388,8388
1366,8757,1366-8757-8388,8388
9599,8757,9599-8757-8388,8388
9594,8757,9594-8757-8388,8388
1063,8757,1063-8757-8388,8388
2189,8757,2189-8757-8388,8388
2270,8757,2270-8757-8388,8388
345,8757,345-8757-8388,8388
7841,8757,7841-8757-8388,8388
5043,8757,5043-8757-8388,8388
2608,8757,2608-8757-8388,8388
5110,8757,5110-8757-8388,8388
6142,3140,6142-3140-8388,8388
345,3140,345-3140-8388,8388
948,1161,948-1161-8388,8388
2397,1161,2397-1161-8388,8388
3707,7980,3707-7980-8388,8388
4882,7980,4882-7980-8388,8388
345,7980,345-7980-8388,8388
3597,7980,3597-7980-8388,8388
9594,7980,9594-7980-8388,8388
5880,7980,5880-7980-8388,8388
5582,7980,5582-7980-8388,8388
3514,7980,3514-7980-8388,8388
3307,7980,3307-7980-8388,8388
1366,7980,1366-7980-8388,8388
9599,7980,9599-7980-8388,8388
2608,7980,2608-7980-8388,8388
1063,7980,1063-7980-8388,8388
1534,7980,1534-7980-8388,8388
2270,7980,2270-7980-8388,8388
5043,7980,5043-7980-8388,8388
2189,7980,2189-7980-8388,8388
7841,7980,7841-7980-8388,8388
1965,13054,1965-13054-8388,8388
8552,1373,8552-1373-8388,8388
5043,1373,5043-1373-8388,8388
3707,1373,3707-1373-8388,8388
4882,1373,4882-1373-8388,8388
3307,1373,3307-1373-8388,8388
3597,1373,3597-1373-8388,8388
9594,1373,9594-1373-8388,8388
9413,1373,9413-1373-8388,8388
3978,1373,3978-1373-8388,8388
5880,1373,5880-1373-8388,8388
11351,1373,11351-1373-8388,8388
5582,1373,5582-1373-8388,8388
3503,1373,3503-1373-8388,8388
3514,1373,3514-1373-8388,8388
9599,1373,9599-1373-8388,8388
1366,1373,1366-1373-8388,8388
1063,1373,1063-1373-8388,8388
2189,1373,2189-1373-8388,8388
8499,1373,8499-1373-8388,8388
2270,1373,2270-1373-8388,8388
345,1373,345-1373-8388,8388
10332,1373,10332-1373-8388,8388
7841,1373,7841-1373-8388,8388
5110,1373,5110-1373-8388,8388
2593,1373,2593-1373-8388,8388
9247,16705,9247-16705-66487,66487
3707,11718,3707-11718-8388,8388
5880,11718,5880-11718-8388,8388
8619,16705,8619-16705-66487,66487
10697,16705,10697-16705-66487,66487
4882,11718,4882-11718-8388,8388
10228,16705,10228-16705-66487,66487
3597,11718,3597-11718-8388,8388
345,11718,345-11718-8388,8388
3687,16705,3687-16705-66487,66487
9594,11718,9594-11718-8388,8388
5445,16705,5445-16705-66487,66487
5582,11718,5582-11718-8388,8388
1534,11718,1534-11718-8388,8388
3514,11718,3514-11718-8388,8388
9599,11718,9599-11718-8388,8388
954,16705,954-16705-66487,66487
2432,16705,2432-16705-66487,66487
5043,11718,5043-11718-8388,8388
3307,11718,3307-11718-8388,8388
1366,11718,1366-11718-8388,8388
9215,16705,9215-16705-66487,66487
6439,16705,6439-16705-66487,66487
8288,11718,8288-11718-8388,8388
1063,11718,1063-11718-8388,8388
2189,11718,2189-11718-8388,8388
11481,16705,11481-16705-66487,66487
10149,16705,10149-16705-66487,66487
10781,16705,10781-16705-66487,66487
2270,11718,2270-11718-8388,8388
7303,11718,7303-11718-8388,8388
7841,11718,7841-11718-8388,8388
410,11718,410-11718-8388,8388
11477,11718,11477-11718-8388,8388
10779,16705,10779-16705-66487,66487
9816,16705,9816-16705-66487,66487
7841,7296,7841-7296-8388,8388
7335,13672,7335-13672-8388,8388
6770,13672,6770-13672-8388,8388
915,13672,915-13672-8388,8388
410,13672,410-13672-8388,8388
3514,13672,3514-13672-8388,8388
948,13672,948-13672-8388,8388
8288,13672,8288-13672-8388,8388
7303,13672,7303-13672-8388,8388
416,13672,416-13672-8388,8388
5384,13672,5384-13672-8388,8388
5110,11718,5110-11718-8388,8388
2608,11718,2608-11718-8388,8388
9496,11718,9496-11718-8388,8388
4576,8635,4576-8635-8388,8388
4882,8635,4882-8635-8388,8388
5880,8635,5880-8635-8388,8388
9594,8635,9594-8635-8388,8388
3597,8635,3597-8635-8388,8388
345,8635,345-8635-8388,8388
7303,8635,7303-8635-8388,8388
5582,8635,5582-8635-8388,8388
1078,16412,1078-16412-8388,8388
1534,2840,1534-2840-8388,8388
948,2840,948-2840-8388,8388
8288,2840,8288-2840-8388,8388
345,15351,345-15351-8388,8388
